2707.029	2707.029	1353.515
4015.103	4015.103	2007.552
2807.048	2807.048	1403.524
4523.664	4523.664	2261.832
597.457	597.457	298.728
859.279	859.279	429.639
3461.092	3461.092	1730.546
3529.144	3529.144	1764.572
845.556	845.556	422.778
2941.306	2941.306	1470.653
4998.317	4998.317	2499.158
251.460	251.460	125.730
2303.739	2303.739	1151.870
3334.706	3334.706	1667.353
2784.046	2784.046	1392.023
3906.573	3906.573	1953.286
3907.352	3907.352	1953.676
4879.258	4879.258	2439.629
3901.268	3901.268	1950.634
594.133	594.133	297.066
1799.365	1799.365	899.682
2009.687	2009.687	1004.844
4265.340	4265.340	2132.670
353.451	353.451	176.725
4278.252	4278.252	2139.126
3517.244	3517.244	1758.622
1566.493	1566.493	783.247
4662.060	4662.060	2331.030
4890.865	4890.865	2445.433
94.383	94.383	47.192
2530.534	2530.534	1265.267
2273.260	2273.260	1136.630
835.076	835.076	417.538
2560.980	2560.980	1280.490
1435.645	1435.645	717.823
3884.600	3884.600	1942.300
1252.498	1252.498	626.249
2799.264	2799.264	1399.632
345.310	345.310	172.655
2828.207	2828.207	1414.104
4763.046	4763.046	2381.523
1152.760	1152.760	576.380
3296.497	3296.497	1648.249
431.948	431.948	215.974
3110.848	3110.848	1555.424
2256.513	2256.513	1128.256
1476.338	1476.338	738.169
1239.407	1239.407	619.703
3015.103	3015.103	1507.552
1748.341	1748.341	874.170
3781.283	3781.283	1890.641
4130.925	4130.925	2065.462
1895.844	1895.844	947.922
1595.363	1595.363	797.682
4819.129	4819.129	2409.564
2997.215	2997.215	1498.608
3190.982	3190.982	1595.491
2754.802	2754.802	1377.401
743.337	743.337	371.668
4199.774	4199.774	2099.887
3345.002	3345.002	1672.501
3016.636	3016.636	1508.318
783.336	783.336	391.668
4086.808	4086.808	2043.404
1914.096	1914.096	957.048
1287.045	1287.045	643.523
2180.348	2180.348	1090.174
3115.701	3115.701	1557.850
2200.335	2200.335	1100.167
2850.880	2850.880	1425.440
3508.954	3508.954	1754.477
4368.952	4368.952	2184.476
1854.656	1854.656	927.328
3458.703	3458.703	1729.351
636.819	636.819	318.409
3396.915	3396.915	1698.458
444.900	444.900	222.450
1843.955	1843.955	921.977
2355.425	2355.425	1177.713
1775.273	1775.273	887.636
1477.546	1477.546	738.773
4375.417	4375.417	2187.708
924.561	924.561	462.280
511.812	511.812	255.906
4317.510	4317.510	2158.755
4070.851	4070.851	2035.426
713.825	713.825	356.913
2806.009	2806.009	1403.005
2261.453	2261.453	1130.726
2073.643	2073.643	1036.822
4067.916	4067.916	2033.958
4856.817	4856.817	2428.408
1271.146	1271.146	635.573
3689.440	3689.440	1844.720
4128.790	4128.790	2064.395
4357.184	4357.184	2178.592
4518.926	4518.926	2259.463
1304.732	1304.732	652.366
3663.136	3663.136	1831.568
2809.193	2809.193	1404.597
