4799.127	4799.127	2399.563
3200.472	3200.472	1600.236
2304.701	2304.701	1152.350
2862.363	2862.363	1431.182
725.820	725.820	362.910
4554.653	4554.653	2277.326
964.378	964.378	482.189
3196.126	3196.126	1598.063
3662.555	3662.555	1831.277
4218.489	4218.489	2109.244
3194.343	3194.343	1597.172
1757.724	1757.724	878.862
1142.739	1142.739	571.370
2877.163	2877.163	1438.582
3768.160	3768.160	1884.080
4124.432	4124.432	2062.216
4356.598	4356.598	2178.299
2558.022	2558.022	1279.011
2599.105	2599.105	1299.552
4553.354	4553.354	2276.677
2454.936	2454.936	1227.468
1093.248	1093.248	546.624
1554.353	1554.353	777.177
3300.337	3300.337	1650.168
723.067	723.067	361.534
878.898	878.898	439.449
2028.390	2028.390	1014.195
715.003	715.003	357.501
3020.459	3020.459	1510.229
4772.842	4772.842	2386.421
1158.546	1158.546	579.273
776.884	776.884	388.442
3060.827	3060.827	1530.413
3862.115	3862.115	1931.057
1274.857	1274.857	637.429
3706.820	3706.820	1853.410
1910.329	1910.329	955.164
3271.821	3271.821	1635.911
2717.487	2717.487	1358.744
2054.306	2054.306	1027.153
956.343	956.343	478.172
1990.018	1990.018	995.009
3033.866	3033.866	1516.933
3815.937	3815.937	1907.969
2313.012	2313.012	1156.506
1033.495	1033.495	516.747
123.934	123.934	61.967
2593.123	2593.123	1296.562
546.019	546.019	273.009
4370.740	4370.740	2185.370
2113.284	2113.284	1056.642
181.807	181.807	90.904
3484.704	3484.704	1742.352
344.117	344.117	172.059
674.471	674.471	337.236
2213.092	2213.092	1106.546
355.566	355.566	177.783
927.583	927.583	463.792
2016.793	2016.793	1008.396
1189.466	1189.466	594.733
386.458	386.458	193.229
336.266	336.266	168.133
1951.963	1951.963	975.982
3974.495	3974.495	1987.248
786.358	786.358	393.179
4541.867	4541.867	2270.934
559.554	559.554	279.777
770.242	770.242	385.121
1480.826	1480.826	740.413
1373.325	1373.325	686.662
3188.073	3188.073	1594.036
507.674	507.674	253.837
1512.236	1512.236	756.118
908.595	908.595	454.297
3176.492	3176.492	1588.246
2263.975	2263.975	1131.988
1507.524	1507.524	753.762
1753.657	1753.657	876.828
3042.263	3042.263	1521.131
4931.539	4931.539	2465.770
856.082	856.082	428.041
2985.793	2985.793	1492.896
4162.336	4162.336	2081.168
4826.490	4826.490	2413.245
3234.271	3234.271	1617.135
4991.488	4991.488	2495.744
3609.846	3609.846	1804.923
1600.217	1600.217	800.109
2349.365	2349.365	1174.682
4188.321	4188.321	2094.160
450.052	450.052	225.026
2530.948	2530.948	1265.474
3316.100	3316.100	1658.050
1276.623	1276.623	638.312
868.057	868.057	434.029
1045.903	1045.903	522.951
1530.584	1530.584	765.292
3990.838	3990.838	1995.419
2843.107	2843.107	1421.553
4812.758	4812.758	2406.379
