4315.189	4315.189	2157.594
4755.661	4755.661	2377.831
107.677	107.677	53.839
2711.151	2711.151	1355.575
4720.353	4720.353	2360.177
2857.873	2857.873	1428.937
2957.264	2957.264	1478.632
883.866	883.866	441.933
2400.945	2400.945	1200.473
1084.801	1084.801	542.401
3887.264	3887.264	1943.632
2513.241	2513.241	1256.620
4544.063	4544.063	2272.031
1179.724	1179.724	589.862
1838.177	1838.177	919.089
2048.832	2048.832	1024.416
4425.001	4425.001	2212.500
3528.267	3528.267	1764.134
3937.388	3937.388	1968.694
2108.884	2108.884	1054.442
2794.121	2794.121	1397.061
653.666	653.666	326.833
4978.660	4978.660	2489.330
4982.305	4982.305	2491.153
1252.605	1252.605	626.302
4426.729	4426.729	2213.365
964.226	964.226	482.113
4304.976	4304.976	2152.488
2523.078	2523.078	1261.539
2148.210	2148.210	1074.105
2664.893	2664.893	1332.447
3527.251	3527.251	1763.625
4531.294	4531.294	2265.647
4407.178	4407.178	2203.589
240.873	240.873	120.437
1975.718	1975.718	987.859
4757.017	4757.017	2378.509
247.362	247.362	123.681
2119.319	2119.319	1059.660
3523.339	3523.339	1761.670
3976.140	3976.140	1988.070
4935.599	4935.599	2467.800
4693.399	4693.399	2346.699
4942.775	4942.775	2471.387
3897.933	3897.933	1948.967
1596.864	1596.864	798.432
488.934	488.934	244.467
2528.337	2528.337	1264.168
4772.854	4772.854	2386.427
4316.116	4316.116	2158.058
3576.927	3576.927	1788.464
2876.587	2876.587	1438.293
494.655	494.655	247.327
2486.637	2486.637	1243.318
1426.013	1426.013	713.006
1676.257	1676.257	838.128
2087.340	2087.340	1043.670
2955.419	2955.419	1477.709
1148.869	1148.869	574.435
137.473	137.473	68.737
2512.315	2512.315	1256.157
1680.434	1680.434	840.217
103.475	103.475	51.737
3328.804	3328.804	1664.402
4326.858	4326.858	2163.429
1255.346	1255.346	627.673
4112.939	4112.939	2056.469
2757.858	2757.858	1378.929
4506.563	4506.563	2253.281
1266.522	1266.522	633.261
3735.346	3735.346	1867.673
3405.444	3405.444	1702.722
4122.830	4122.830	2061.415
3564.229	3564.229	1782.115
2462.310	2462.310	1231.155
1103.177	1103.177	551.589
713.551	713.551	356.776
2492.973	2492.973	1246.486
639.449	639.449	319.724
777.324	777.324	388.662
2433.770	2433.770	1216.885
646.224	646.224	323.112
272.165	272.165	136.083
771.076	771.076	385.538
2910.715	2910.715	1455.358
3933.278	3933.278	1966.639
2787.199	2787.199	1393.599
1675.939	1675.939	837.969
256.488	256.488	128.244
4224.856	4224.856	2112.428
3738.404	3738.404	1869.202
1893.818	1893.818	946.909
2790.346	2790.346	1395.173
1589.274	1589.274	794.637
836.656	836.656	418.328
593.484	593.484	296.742
4083.456	4083.456	2041.728
4713.546	4713.546	2356.773
3720.909	3720.909	1860.454
1033.490	1033.490	516.745
