2274.661	2274.661	1137.330
4548.979	4548.979	2274.490
3977.816	3977.816	1988.908
2867.494	2867.494	1433.747
2048.099	2048.099	1024.050
4006.770	4006.770	2003.385
4453.881	4453.881	2226.940
423.501	423.501	211.751
870.625	870.625	435.312
4645.111	4645.111	2322.555
89.466	89.466	44.733
260.544	260.544	130.272
3031.842	3031.842	1515.921
3747.551	3747.551	1873.776
1292.812	1292.812	646.406
1638.829	1638.829	819.414
1559.279	1559.279	779.640
3331.791	3331.791	1665.896
4565.731	4565.731	2282.865
2767.566	2767.566	1383.783
553.051	553.051	276.526
507.567	507.567	253.783
3697.691	3697.691	1848.845
4145.487	4145.487	2072.743
3618.357	3618.357	1809.178
1849.298	1849.298	924.649
4900.399	4900.399	2450.199
250.719	250.719	125.359
2054.338	2054.338	1027.169
3530.802	3530.802	1765.401
2785.862	2785.862	1392.931
2853.382	2853.382	1426.691
1230.927	1230.927	615.464
1307.058	1307.058	653.529
1686.521	1686.521	843.260
110.088	110.088	55.044
4668.975	4668.975	2334.488
1573.278	1573.278	786.639
3671.871	3671.871	1835.936
2650.783	2650.783	1325.391
3487.614	3487.614	1743.807
4835.022	4835.022	2417.511
2340.136	2340.136	1170.068
2931.260	2931.260	1465.630
481.128	481.128	240.564
4088.772	4088.772	2044.386
4486.071	4486.071	2243.035
1290.442	1290.442	645.221
3824.924	3824.924	1912.462
4132.391	4132.391	2066.196
358.344	358.344	179.172
1839.224	1839.224	919.612
1335.480	1335.480	667.740
656.185	656.185	328.092
4916.647	4916.647	2458.323
3148.311	3148.311	1574.156
3132.530	3132.530	1566.265
3476.786	3476.786	1738.393
840.267	840.267	420.134
2200.384	2200.384	1100.192
3014.456	3014.456	1507.228
4270.298	4270.298	2135.149
202.134	202.134	101.067
377.365	377.365	188.682
3745.893	3745.893	1872.947
4484.888	4484.888	2242.444
3330.067	3330.067	1665.033
3762.220	3762.220	1881.110
4159.269	4159.269	2079.635
9.272	9.272	4.636
181.426	181.426	90.713
3793.174	3793.174	1896.587
816.332	816.332	408.166
3336.044	3336.044	1668.022
3835.124	3835.124	1917.562
4998.040	4998.040	2499.020
4026.711	4026.711	2013.355
1948.553	1948.553	974.276
505.200	505.200	252.600
2693.103	2693.103	1346.552
2700.502	2700.502	1350.251
4325.673	4325.673	2162.836
1455.473	1455.473	727.737
3008.543	3008.543	1504.271
4678.158	4678.158	2339.079
2260.892	2260.892	1130.446
4535.012	4535.012	2267.506
3340.165	3340.165	1670.083
4698.709	4698.709	2349.354
1535.818	1535.818	767.909
2521.836	2521.836	1260.918
4109.503	4109.503	2054.751
4409.384	4409.384	2204.692
835.681	835.681	417.841
806.994	806.994	403.497
1023.568	1023.568	511.784
3859.831	3859.831	1929.916
2497.341	2497.341	1248.671
3315.565	3315.565	1657.782
2075.188	2075.188	1037.594
