2000.363	2000.363	1000.182
4996.829	4996.829	2498.415
4547.550	4547.550	2273.775
4806.461	4806.461	2403.230
1158.317	1158.317	579.159
2238.222	2238.222	1119.111
2886.939	2886.939	1443.469
4197.952	4197.952	2098.976
1482.216	1482.216	741.108
1371.927	1371.927	685.964
4425.600	4425.600	2212.800
4195.568	4195.568	2097.784
3771.064	3771.064	1885.532
3201.372	3201.372	1600.686
4854.318	4854.318	2427.159
1603.674	1603.674	801.837
2872.661	2872.661	1436.330
416.556	416.556	208.278
4873.539	4873.539	2436.770
4951.135	4951.135	2475.567
4011.621	4011.621	2005.811
2123.058	2123.058	1061.529
329.900	329.900	164.950
4681.455	4681.455	2340.728
4460.205	4460.205	2230.103
3303.100	3303.100	1651.550
1578.123	1578.123	789.062
1968.515	1968.515	984.258
2542.672	2542.672	1271.336
28.419	28.419	14.210
633.181	633.181	316.591
906.592	906.592	453.296
27.364	27.364	13.682
3665.315	3665.315	1832.657
2382.360	2382.360	1191.180
3741.762	3741.762	1870.881
3677.128	3677.128	1838.564
2887.244	2887.244	1443.622
2275.886	2275.886	1137.943
195.969	195.969	97.984
4750.101	4750.101	2375.051
4709.893	4709.893	2354.947
3810.314	3810.314	1905.157
40.004	40.004	20.002
3828.293	3828.293	1914.146
2405.407	2405.407	1202.703
4117.996	4117.996	2058.998
2331.201	2331.201	1165.600
8.002	8.002	4.001
3990.137	3990.137	1995.068
303.397	303.397	151.699
812.252	812.252	406.126
4728.039	4728.039	2364.020
892.086	892.086	446.043
4055.215	4055.215	2027.608
3412.957	3412.957	1706.479
3422.061	3422.061	1711.031
3310.423	3310.423	1655.212
889.617	889.617	444.809
4842.321	4842.321	2421.160
4526.877	4526.877	2263.438
246.032	246.032	123.016
2617.196	2617.196	1308.598
4582.464	4582.464	2291.232
4522.953	4522.953	2261.477
2102.734	2102.734	1051.367
1584.560	1584.560	792.280
128.763	128.763	64.382
2214.118	2214.118	1107.059
4243.128	4243.128	2121.564
3086.508	3086.508	1543.254
4296.871	4296.871	2148.436
1619.084	1619.084	809.542
1127.571	1127.571	563.786
4869.411	4869.411	2434.706
286.551	286.551	143.275
3684.853	3684.853	1842.427
2996.059	2996.059	1498.030
921.378	921.378	460.689
3659.202	3659.202	1829.601
4955.099	4955.099	2477.550
457.288	457.288	228.644
2419.821	2419.821	1209.911
2321.087	2321.087	1160.543
3084.508	3084.508	1542.254
4386.325	4386.325	2193.163
1823.450	1823.450	911.725
2919.656	2919.656	1459.828
42.088	42.088	21.044
1712.309	1712.309	856.154
3801.962	3801.962	1900.981
384.620	384.620	192.310
779.482	779.482	389.741
2538.413	2538.413	1269.207
470.840	470.840	235.420
1703.600	1703.600	851.800
3818.348	3818.348	1909.174
3975.575	3975.575	1987.787
4102.871	4102.871	2051.436
3338.643	3338.643	1669.322
