4471.391	4471.391	2235.696
2447.893	2447.893	1223.947
1375.053	1375.053	687.526
2382.566	2382.566	1191.283
4132.786	4132.786	2066.393
758.732	758.732	379.366
2948.233	2948.233	1474.116
2360.912	2360.912	1180.456
3549.796	3549.796	1774.898
4136.220	4136.220	2068.110
3078.141	3078.141	1539.071
2448.710	2448.710	1224.355
96.428	96.428	48.214
4878.057	4878.057	2439.029
886.062	886.062	443.031
2364.552	2364.552	1182.276
3805.012	3805.012	1902.506
4986.332	4986.332	2493.166
3005.952	3005.952	1502.976
389.199	389.199	194.600
1402.157	1402.157	701.078
1538.817	1538.817	769.409
3362.266	3362.266	1681.133
4801.990	4801.990	2400.995
1729.642	1729.642	864.821
1050.209	1050.209	525.104
2801.634	2801.634	1400.817
614.939	614.939	307.470
29.399	29.399	14.700
3161.971	3161.971	1580.985
2428.363	2428.363	1214.182
343.334	343.334	171.667
320.001	320.001	160.001
4022.747	4022.747	2011.374
3715.453	3715.453	1857.726
212.105	212.105	106.052
4976.096	4976.096	2488.048
3168.558	3168.558	1584.279
3106.162	3106.162	1553.081
136.720	136.720	68.360
2816.353	2816.353	1408.177
1062.827	1062.827	531.414
3646.717	3646.717	1823.359
2813.049	2813.049	1406.525
3760.197	3760.197	1880.099
4407.257	4407.257	2203.628
4052.574	4052.574	2026.287
586.775	586.775	293.388
3872.689	3872.689	1936.344
2386.363	2386.363	1193.182
4558.796	4558.796	2279.398
3795.289	3795.289	1897.645
3447.352	3447.352	1723.676
3596.509	3596.509	1798.255
1966.129	1966.129	983.065
3466.838	3466.838	1733.419
1459.343	1459.343	729.672
947.021	947.021	473.510
245.389	245.389	122.695
379.639	379.639	189.820
981.904	981.904	490.952
708.483	708.483	354.241
3581.287	3581.287	1790.644
3149.219	3149.219	1574.609
582.928	582.928	291.464
873.928	873.928	436.964
1302.809	1302.809	651.404
3379.755	3379.755	1689.877
3714.062	3714.062	1857.031
4818.792	4818.792	2409.396
2494.569	2494.569	1247.285
176.562	176.562	88.281
3231.217	3231.217	1615.609
2299.397	2299.397	1149.698
3448.636	3448.636	1724.318
460.513	460.513	230.257
1135.149	1135.149	567.575
761.333	761.333	380.667
4944.354	4944.354	2472.177
2852.537	2852.537	1426.269
3142.331	3142.331	1571.166
2851.467	2851.467	1425.734
931.363	931.363	465.681
3299.453	3299.453	1649.726
240.552	240.552	120.276
4754.934	4754.934	2377.467
3454.100	3454.100	1727.050
4246.307	4246.307	2123.154
4135.097	4135.097	2067.549
1293.781	1293.781	646.891
995.247	995.247	497.624
3730.403	3730.403	1865.202
2227.006	2227.006	1113.503
1694.767	1694.767	847.383
1726.741	1726.741	863.370
2387.739	2387.739	1193.870
683.644	683.644	341.822
3139.561	3139.561	1569.781
4962.010	4962.010	2481.005
267.018	267.018	133.509
